Quadrat	Point Number	Point Letter	May-93	Sep-93	May-94	Sep-94	May-95	Aug-95	May-96	Aug-96	May-97	Sep-97	May-98	Sep-98	May-99	Sep-99	May-00	Aug-00	May-15	May-02	Jul-03	May-04	May-05	May-06	Jun-07	May-08	May-09	May-10	May-11	May-12	
Q12	7	B	SMC	MT	B	B	B	B	B	B	B	B	B	SMC	ULVA	SC	MICRO	SC	PP	B	SC	SMC	SC	B	B	B	B	B	B	B	
Q12	7	C	SMC	B	B	PP	B	B	B	B	B	B	B	B	PORPH	PRIONITIS	MICRO	SMC	MT	B	B	B	R	B	B	B	B	B	PP	B	
Q12	7	D	SMC	SMC	PP	PP	B	B	B	B	B	B	PP	B	PORPH	MASTO	MICRO	SMC	SC	B	SMC	B	R	B	B	B	B	B	B	B	
Q12	7	E	SMC	PP	SMC	B	SMC	B	B	B	B	B	SMC	B	PORPH	ULVA	R	SC	CV	B	B	B	R	B	B	B	B	B	R	MICRO	
Q12	7	F	MT	MT	SMC	B	B	B	B	B	B	B	B	B	PORPH	SC	CV	SC	CV	B	SC	B	R	B	B	B	B	B	R	PP	
Q12	7	G	PP	PP	PP	PP	B	B	PP	B	B	B	SMC	B	PORPH	SC	SC	SC	CV	B	B	B	R	B	B	B	B	B	SC	MT	
Q12	7	H	R	SMC	B	B	B	B	B	B	B	B	B	B	PORPH	SC	MT	SC	PP	B	B	B	R	B	B	B	B	B	SMC	PP	
Q12	7	I	SMC	PP	B	B	B	B	B	B	B	B	B	B	ULVA	CV	SMC	SC	PP	B	B	B	R	SMC	B	B	B	B	B	B	
Q12	7	J	CV	MT	B	B	B	B	B	B	B	B	B	B	PETAL	SC	SC	MT	CV	B	SMC	B	R	B	B	B	B	B	PP	MT	
Q12	8	A	B	PP	PP	B	B	B	B	B	B	B	B	B	PORPH	SC	SC	B	MT	B	B	B	R	B	B	B	B	B	B	B	
Q12	8	B	SC	PP	PP	B	PP	B	B	B	B	B	PP	B	DIAT	SC	SC	SC	SC	B	B	B	SC	SMC	B	B	PP	B	B	B	
Q12	8	C	CV	CV	B	B	B	B	B	B	B	B	B	B	PORPH	SC	SMC	SC	PP	B	MT	B	R	SMC	B	B	B	B	B	B	
Q12	8	D	PP	PP	PP	B	B	B	B	B	B	B	B	B	PORPH	SC	SC	SC	MT	B	B	B	R	B	B	B	B	B	B	B	
Q12	8	E	CV	ENDO	B	B	B	B	B	B	B	B	B	B	PORPH	ULVA	SMC	SC	SC	B	MT	SMC	R	B	B	B	B	B	SC	IRR	
Q12	8	F	PP	ENDO	MT	B	B	B	B	B	B	B	B	B	PORPH	MASTO	CV	SC	MT	B	B	B	R	B	B	B	B	B	B	PP	
Q12	8	G	SMC	SMC	PP	SMC	B	B	B	B	B	B	SMC	B	ULVA	MASTO	SC	SC	MT	B	SMC	B	R	B	B	B	B	B	SC	IRR	
Q12	8	H	CV	SMC	B	B	B	B	B	B	B	B	B	B	PORPH	ULVA	PP	SC	MT	B	B	B	R	B	B	B	B	B	SC	B	
Q12	8	I	CV	CV	B	B	B	B	B	B	B	B	B	B	PORPH	MASTO	SC	SC	CV	B	MT	MT	R	B	B	B	B	B	SC	POLY	
Q12	8	J	CV	CV	B	B	B	B	B	B	B	B	B	B	ULVA	ULVA	MT	SC	PP	B	PP	PP	R	SMC	B	B	B	B	MASTO	IRR	
Q12	9	A	B	B	B	B	B	B	B	B	B	B	B	PP	DIAT	SC	SC	SC	MT	B	MT	B	R	B	B	B	B	B	B	B	
Q12	9	B	SMC	SMC	SMC	B	B	B	B	B	B	B	B	B	PORPH	SC	MICRO	SC	SC	SMC	B	B	R	SMC	B	B	B	B	B	B	
Q12	9	C	PP	PP	PP	SMC	B	B	B	B	B	B	B	B	PORPH	SC	MICRO	SC	SC	B	B	B	R	SMC	B	B	B	B	B	B	
Q12	9	D	SC	CV	B	B	B	B	B	B	B	B	B	B	PORPH	SC	IRR	SC	CV	B	MT	MT	R	SMC	B	B	B	B	B	B	
Q12	9	E	SMC	SMC	PP	B	B	B	B	B	B	B	B	B	R	SC	SC	SC	SC	PP	PP	B	R	B	B	B	B	B	B	B	
Q12	9	F	B	PP	B	B	B	B	B	B	B	B	B	B	ULVA	ULVA	SC	SC	SC	B	PP	PP	R	B	B	B	B	B	B	MASTO	
Q12	9	G	PP	SMC	B	B	B	B	B	B	B	B	B	B	PORPH	MASTO	MT	SC	CV	B	B	B	R	B	B	B	B	B	SC	MICRO	
Q12	9	H	SMC	B	SMC	B	B	PP	B	B	B	B	B	B	PORPH	ULVA	SC	SC	SC	B	B	B	R	B	B	B	B	B	SC	SC	
Q12	9	I	SMC	SMC	B	B	B	B	B	B	B	B	B	B	R	SC	SC	SC	B	B	MT	B	R	B	B	B	B	B	CV	IRR	
Q12	9	J	CV	B	MT	B	B	B	B	B	SMC	B	B	B	PORPH	ULVA	CV	SC	SC	B	PP	B	R	B	B	B	B	B	MASTO	IRR	
Q12	10	A	MT	B	SMC	B	B	B	B	B	B	SMC	B	B	PORPH	ULVA	SC	SC	CV	B	B	B	R	B	B	B	B	SMC	B	B	
Q12	10	B	B	B	SMC	B	B	B	B	B	B	B	B	B	SC	SC	SC	MT	MT	B	B	B	R	B	B	B	B	B	B	B	
Q12	10	C	CV	B	B	B	B	B	SMC	B	B	B	B	B	PORPH	SC	SC	SC	SMC	B	B	PP	R	SMC	B	B	B	B	B	B	
Q12	10	D	CV	CV	B	B	B	B	B	B	B	B	B	B	DIAT	PRIONITIS	SC	SMC	SMC	SMC	B	MT	R	SC	SMC	B	B	B	B	B	
Q12	10	E	SMC	B	B	B	B	B	B	B	B	B	B	B	R	HAL	SC	SC	MT	PP	B	B	R	R	B	B	B	B	B	B	
Q12	10	F	SC	SC	B	B	B	B	B	B	B	B	B	B	R	SC	SC	SC	SC	PP	MT	B	R	B	B	B	B	B	SC	PP	
Q12	10	G	PP	PP	PP	B	B	PP	PP	B	B	B	B	B	PORPH	SC	MASTO	SC	SMC	CV	B	B	R	B	B	B	B	B	SMC	PP	
Q12	10	H	PP	PP	PP	B	PP	PP	PP	B	B	B	B	PP	ULVA	MASTO	SC	SC	MT	B	B	B	R	B	B	B	B	B	B	IRR	
Q12	10	I	PP	PP	B	PP	B	B	B	PP	PP	PP	B	B	PORPH	PORPH	PORPH	SC	PP	B	B	B	R	B	B	B	B	B	SC	MASTO	
Q12	10	J	B	B	PP	PP	PP	PP	PP	B	PP	B	B	B	R	ULVA	CV	CV	CV	B	B	SMC	R	B	B	B	B	PP	SC	MASTO	
Q13	1	A	PORPH	ACRO	HAL	CV	CV	CV	SMC	B	B	B	B	B	B	SMC	CV	B	B	B	B	B	B	BG	IRR	SC	B	B	B	B	
Q13	1	B	BG	HAL	PP	PP	CV	CV	CV	B	B	B	B	B	B	B	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	B	
Q13	1	C	R	HAL	CV	CV	CV	SMC	B	B	B	B	B	B	B	B	CV	DIAT	CV	B	B	B	B	R	SC	B	B	B	B	B	
Q13	1	D	PETRO	MASTO	HAL	CV	CV	SMC	B	B	B	B	B	B	B	B	B	CV	CV	B	B	B	B	R	B	SMC	B	B	B	B	
Q13	1	E	R	CV	CV	CV	CV	SMC	SMC	B	SMC	B	SMC	SMC	B	B	B	B	CV	B	B	B	B	B	B	B	B	B	B	B	
Q13	1	F	R	MASTO	HAL	HAL	CV	CV	SMC	B	B	B	B	B	B	B	PETRO	CV	CV	B	B	B	B	B	B	B	CV	B	B	B	
Q13	1	G	PETRO	HAL	CV	CV	SMC	CV	SMC	SMC	B	B	B	B	B	B	CV	CV	B	B	B	B	B	B	B	B	HALICLONA	B	B	B	
Q13	1	H	CV	CV	CV	PP	CV	CV	B	B	B	B	B	B	B	B	R	IRR	B	B	B	B	B	B	R	B	B	B	B	B	
Q13	1	I	PORPH	CV	CV	SMC	CV	CV	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	1	J	PETRO	MASTO	CV	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	2	A	PORPH	CV	PP	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	CV	B	B	B	B	R	SC	B	B	B	B	B	
Q13	2	B	BG	ULVA	HAL	CV	CV	CV	CV	B	B	B	B	B	B	B	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	B	
Q13	2	C	PORPH	R	PP	CV	CV	CV	B	B	B	B	B	B	B	B	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	B	
Q13	2	D	BG	HAL	CV	CV	CV	CV	CV	B	B	B	B	B	B	B	R	CV	HEDO	CV	B	B	B	B	SMC	B	B	B	B	B	
Q13	2	E	BG	HAL	HAL	CV	SMC	SMC	B	B	B	B	B	B	B	B	CV	CV	CV	B	B	B	B	B	B	B	B	B	B	B	
Q13	2	F	R	CV	PP	CV	CV	SMC	CV	CV	B	B	B	B	B	SMC	CV	CV	CV	B	B	B	B	B	B	B	MICRO	B	B	B	
Q13	2	G	BG	HAL	HAL	CV	CV	CV	CV	CV	B	B	B	SMC	B	B	R	CV	CV	CV	B	CV	B	ANTHOX	B	B	HALICLONA	B	B	B	
Q13	2	H	PORPH	HAL	CV	HAL	PETRO	B	B	B	B	B	B	B	B	B	CV	CV	B	CV	B	B	B	B	CV	B	B	B	B	B	
Q13	2	I	R	HAL	CV	CV	B	B	B	B	B	B	B	B	SMC	B	SC	SC	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	2	J	R	CV	PP	B	B	B	B	B	B	B	B	SMC	B	B	B	B	B	B	B	B	B	B	B	B	SMC	B	B	B	
Q13	3	A	BG	R	PP	CV	MASTO	CV	IRR	SMC	B	B	B	B	B	B	B	B	CV	B	B	B	B	PORPH	SC	B	B	B	B	B	
Q13	3	B	PORPH	DIAT	PP	CV	CV	CV	CV	CV	HALICLONA	B	B	B	B	B	CV	CV	CV	B	B	B	B	SC	B	B	B	B	B	B	
Q13	3	C	R	ULVA	SMC	CV	CV	CV	CV	CV	B	B	B	B	B	B	R	R	HEDO	CV	B	B	B	B	ANTHOX	B	B	B	B	B	
Q13	3	D	R	R	PP	CV	MASTO	CV	CV	IRR	B	B	B	B	B	B	CV	DIAT	CV	CV	B	B	B	B	B	B	B	B	B	B	
Q13	3	E	BG	HAL	PP	CV	B	B	B	B	B	B	B	B	B	B	R	HAL	CV	CV	B	B	B	R	B	B	B	B	B	B	
Q13	3	F	PORPH	HAL	HAL	CV	CV	B	SMC	B	B	B	B	B	B	B	CV	CV	CV	CV	B	CV	B	B	B	B	CV	B	B	B	
Q13	3	G	R	HAL	CV	PP	CV	CV	SMC	B	B	SMC	B	B	B	B	PETRO	CV	B	CV	CV	CV	B	B	CV	CV	B	B	B	B	
Q13	3	H	PORPH	HAL	CV	CV	CV	CV	B	B	B	B	B	B	B	B	CV	CV	B	CV	B	CV	B	B	PETRO	B	PP	B	B	B	
Q13	3	I	BG	R	CV	CV	B	B	B	B	B	B	B	B	B	B	CV	B	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	3	J	R	R	HAL	PP	CV	CV	SMC	B	B	B	B	B	B	B	R	B	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	4	A	BG	R	PP	CV	CV	ENDO	CV	ENDO	SMC	B	B	B	B	B	R	B	CV	B	B	B	B	R	R	PETRO	B	B	B	B	
Q13	4	B	PORPH	ULVA	CV	CV	CV	CV	CV	SMC	SMC	B	B	B	B	B	CV	CV	CV	B	B	B	B	BG	B	B	B	B	B	B	
Q13	4	C	BG	HAL	CV	B	CV	CV	B	B	B	B	B	B	B	B	CV	CV	HEDO	B	B	B	B	B	B	B	B	B	B	B	
Q13	4	D	R	HAL	PP	CV	B	CV	B	B	B	B	B	B	B	B	R	DIAT	HEDO	CV	CV	B	B	BG	B	HALICLONA	B	B	B	B	
Q13	4	E	R	DIAT	PP	CV	CV	SMC	SMC	B	B	B	B	B	B	B	CV	HAL	HEDO	CV	CV	B	B	CV	CV	PP	B	B	B	B	
Q13	4	F	BG	HAL	CV	CV	CV	CV	SMC	B	B	B	B	B	B	B	CV	IRR	CV	CV	CV	B	B	CV	CV	B	B	B	B	B	
Q13	4	G	PORPH	DIAT	PP	PP	CV	CV	B	B	B	B	B	B	B	B	R	CV	CV	CV	CV	B	SMC	B	B	B	B	B	B	B	
Q13	4	H	R	CV	PP	PP	CV	CV	B	PP	B	B	B	B	B	B	R	HAL	B	CV	CV	B	B	B	B	B	B	B	B	B	
Q13	4	I	CV	CV	CV	PP	CV	SMC	B	B	B	B	B	B	B	B	CV	CV	B	CV	B	B	SMC	B	B	B	B	B	B	B	
Q13	4	J	SC	HAL	PP	PP	CV	CV	SMC	B	B	B	B	B	B	B	CV	CV	B	B	B	B	B	B	B	B	B	B	B	B	
Q13	5	A	PORPH	BG	CV	CV	CV	CV	B	CV	HALICLONA	B	B	B	B	B	CV	B	HEDO	B	B	B	B	PORPH	CV	HALICLONA	B	B	B	B	
Q13	5	B	R	DIAT	CV	CV	CV	DIAT	CV	MICRO	HALICLONA	B	B	B	SMC	B	CV	CV	HEDO	B	B	B	B	BG	SMC	SMC	B	B	B	B	
Q13	5	C	R	ACRO	PP	CV	CV	CV	CV	B	B	B	B	B	B	B	PETRO	CV	HEDO	B	B	B	B	SC	BG	B	B	B	B	B	
Q13	5	D	SMC	B	PP	SMC	SMC	SMC	B	B	B	B	SMC	B	B	B	CV	ULVA	HEDO	CV	B	B	B	BG	CV	HALICLONA	B	B	B	B	
Q13	5	E	R	HAL	CV	CV	SMC	CV	B	B	B	SMC	B	B	B	B	R	R	HEDO	CV	B	B	B	R	CV	CV	B	B	B	B	
Q13	5	F	R	DIAT	CV	CV	PP	CV	CV	B	B	B	B	B	B	B	R	IRR	CV	HEDO	HEDO	B	B	B	B	B	B	B	B	B	
Q13	5	G	R	CV	PP	CV	CV	SMC	B	B	B	B	B	B	B	B	CV	MASTO	CV	HEDO	HEDO	B	B	B	B	B	HALICLONA	B	B	B	
Q13	5	H	R	CV	CV	ULVA	CV	CV	B	B	B	B	B	B	B	B	CV	CV	CV	CV	CV	CV	B	B	B	B	PP	B	B	B	
Q13	5	I	PORPH	HAL	PP	R	CV	CV	B	B	B	B	B	B	B	SMC	R	IRR	B	CV	CV	SMC	B	B	B	B	B	B	B	B	
Q13	5	J	CV	CV	CV	PP	CV	CV	SMC	SMC	B	B	B	B	B	B	R	CV	B	CV	CV	HALICLONA	B	B	B	B	B	B	B	B	
Q13	6	A	BG	HAL	PP	CV	PP	PP	PP	PP	HALICLONA	B	PP	B	B	B	B	B	CV	B	B	B	B	PORPH	porph	B	B	B	B	B	
Q13	6	B	PORPH	CV	R	CV	CV	DIAT	CV	POLY	B	B	B	B	B	B	R	CV	CV	B	B	B	B	BG	CV	CV	B	B	B	B	
Q13	6	C	CV	HAL	HAL	CV	B	CV	B	B	B	B	B	B	B	SMC	CV	CV	CV	B	B	B	B	PORPH	CV	CV	B	B	B	B	
Q13	6	D	PORPH	CV	CV	MASTO	B	B	B	B	B	B	B	B	B	B	R	DIAT	HEDO	B	B	B	B	BG	CV	B	B	B	B	B	
Q13	6	E	BG	CV	PP	CV	B	CV	SMC	B	B	B	B	B	B	B	CV	R	HEDO	CV	B	B	B	HAL	CV	HALICLONA	B	B	B	B	
Q13	6	F	PORPH	DIAT	CV	HAL	CV	CV	B	B	B	B	B	B	B	B	CV	R	CV	HEDO	HEDO	B	B	B	B	B	B	B	B	B	
Q13	6	G	PORPH	HAL	HAL	CV	CV	SMC	B	B	B	B	B	B	B	B	CV	CV	CV	CV	HEDO	B	B	B	B	B	B	B	B	B	
Q13	6	H	PORPH	HAL	CV	CV	CV	CV	B	B	B	B	B	B	B	B	R	IRR	CV	B	HEDO	B	B	B	B	B	B	B	B	B	
Q13	6	I	CV	HAL	PP	CV	CV	CV	SMC	B	B	SMC	B	B	B	B	MASTO	IRR	B	CV	HEDO	SMC	B	B	B	B	B	B	B	B	
Q13	6	J	PORPH	HAL	R	CV	CV	CV	SMC	B	B	B	B	B	B	B	CV	HAL	B	CV	CV	B	B	B	B	B	B	B	B	B	
Q13	7	A	R	HAL	HAL	CV	CV	B	HALICLONA	CV	HALICLONA	B	B	B	SMC	B	B	B	B	B	B	B	B	PORPH	porph	SC	B	B	B	B	
Q13	7	B	BG	ACRO	PP	CV	CV	CV	CV	B	B	B	B	B	B	B	R	B	CV	B	B	B	B	SC	CV	SC	B	B	B	B	
Q13	7	C	PORPH	DIAT	CV	CV	CV	CV	CV	B	B	B	B	B	B	B	CV	R	CV	B	B	B	B	BG	CV	PP	B	B	B	B	
Q13	7	D	BG	MASTO	CV	CV	CV	CV	B	B	B	B	B	B	B	B	CV	MASTO	CV	B	B	B	B	ULVA	CV	PETRO	B	B	B	B	
Q13	7	E	BG	DIAT	HAL	PP	CV	CV	CV	CV	B	B	B	B	B	B	RALF	DIAT	CV	CV	B	B	B	PORPH	CV	SC	B	B	B	B	
Q13	7	F	PORPH	HAL	CV	CV	CV	CV	CV	SMC	B	B	B	B	B	B	R	DIAT	CV	HEDO	CV	B	B	CV	B	B	B	B	B	B	
Q13	7	G	BG	CV	CV	CV	SMC	SMC	SMC	B	B	B	B	B	B	B	MASTO	MICRO	CV	CV	HEDO	CV	B	B	B	B	B	B	B	B	
Q13	7	H	BG	HAL	HAL	HAL	B	B	B	B	B	B	B	B	B	B	CV	IRR	CV	CV	HEDO	SMC	B	B	B	B	B	B	B	B	
Q13	7	I	R	DIAT	CV	CV	CV	CV	SMC	B	B	B	B	B	SMC	B	CV	CV	B	CV	HEDO	SMC	B	B	B	B	B	B	B	B	
Q13	7	J	R	DIAT	CV	PP	CV	CV	SMC	B	B	B	B	B	B	B	CV	IRR	B	CV	CV	B	B	B	B	B	B	B	B	B	
Q13	8	A	R	HAL	PP	CV	CV	CV	CV	CV	B	B	B	SMC	B	B	B	B	B	B	B	B	B	PORPH	porph	B	B	B	B	B	
Q13	8	B	R	HAL	PP	SMC	CV	CV	CV	CV	SMC	B	B	B	B	B	B	B	CV	B	B	B	B	PORPH	PP	B	B	B	B	B	
Q13	8	C	R	DIAT	CV	MASTO	CV	CV	B	SMC	SMC	SMC	B	SMC	B	B	R	B	IRR	B	B	B	B	PORPH	HAL	SMC	B	B	B	B	
Q13	8	D	R	DIAT	HAL	CV	CV	CV	B	B	B	B	B	B	B	B	R	DIAT	CV	B	B	B	B	PORPH	MASTO	B	B	B	B	B	
Q13	8	E	R	HAL	CV	CV	CV	CV	CV	B	B	B	B	B	B	B	CV	CV	CV	B	B	B	B	BG	MASTO	PP	B	B	B	B	
Q13	8	F	PORPH	DIAT	CV	HAL	SMC	CV	B	SMC	B	B	B	B	B	B	CV	HAL	CV	CV	CV	B	B	BG	CV	B	B	B	B	B	
Q13	8	G	R	CV	HAL	PP	CV	CV	SMC	B	B	B	B	B	B	B	CV	MASTO	CV	HEDO	CV	CV	B	BG	B	B	B	B	B	B	
Q13	8	H	R	HAL	PP	CV	CV	CV	CV	CV	B	SMC	B	B	B	B	R	IRR	CV	CV	HEDO	CV	B	B	B	B	B	B	B	B	
Q13	8	I	R	HAL	CV	CV	CV	CV	CV	CV	B	B	B	SMC	B	B	CV	CV	B	CV	HEDO	SMC	B	B	B	B	B	B	B	B	
Q13	8	J	PORPH	DIAT	CV	PP	CV	CV	SMC	CV	B	SMC	B	SMC	B	B	CV	CV	B	CV	CV	B	B	B	B	B	B	B	B	B	
Q13	9	A	PORPH	R	R	R	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	PORPH	porph	PP	B	B	B	B	
Q13	9	B	PORPH	PP	CV	CV	SMC	SMC	MT	B	B	B	SMC	B	B	SMC	B	B	B	B	B	B	B	PORPH	porph	SMC	B	B	B	B	
Q13	9	C	R	CV	CV	B	CV	SMC	B	B	B	B	B	B	B	B	CV	B	CV	B	B	B	B	PORPH	HAL	B	B	B	B	B	
Q13	9	D	R	DIAT	CV	PP	CV	CV	SMC	B	B	B	B	B	SMC	B	CV	CV	CV	B	B	B	B	ACRO	HAL	CV	B	B	B	B	
Q13	9	E	BG	HAL	CV	CV	CV	CV	CV	B	B	B	B	B	B	B	MASTO	R	CV	CV	B	B	B	PORPH	SC	CV	B	B	B	B	
Q13	9	F	CV	HAL	PP	CV	CV	CV	B	CV	B	B	B	B	B	B	CV	DIAT	CV	CV	B	B	B	BG	CV	CV	B	B	B	B	
Q13	9	G	PORPH	B	B	CV	CV	B	B	B	B	B	B	B	B	B	R	DIAT	CV	CV	CV	CV	B	B	B	B	B	B	B	B	
Q13	9	H	SMC	DIAT	PP	CV	CV	CV	CV	CV	B	B	B	B	B	B	CV	DIAT	CV	CV	CV	CV	SMC	B	B	B	B	B	B	B	
Q13	9	I	SC	DIAT	CV	HAL	CV	CV	CV	CV	B	B	B	B	B	B	CV	IRR	B	CV	CV	R	B	B	B	B	B	B	B	B	
Q13	9	J	PORPH	CV	CV	CV	CV	CV	CV	CV	CV	B	B	B	B	B	R	DIAT	B	CV	CV	B	B	B	B	B	B	B	B	B	
Q13	10	A	PORPH	ULVA	PP	CV	B	B	B	B	B	B	B	B	SMC	B	B	B	B	B	B	B	B	PORPH	MASTO	PETRO	B	B	B	B	
Q13	10	B	R	HAL	SMC	CV	CV	ENDO	CV	B	SMC	B	B	B	B	B	B	B	B	B	B	B	B	PORPH	porph	PP	B	B	B	B	
Q13	10	C	PORPH	ULVA	PP	CV	R	DIAT	PORPH	HAL	CV	B	B	PP	B	SMC	B	B	B	B	B	B	B	PORPH	HAL	SC	B	B	B	B	
Q13	10	D	PORPH	HAL	CV	CV	CV	CV	CV	B	SMC	B	SMC	B	B	B	PETRO	CV	B	B	B	B	B	BG	porph	SC	B	SC	B	B	
Q13	10	E	R	ULVA	CV	CV	CV	CV	SMC	B	B	B	B	B	B	B	R	DIAT	B	CV	B	B	B	PORPH	HAL	PP	B	B	B	B	
Q13	10	F	PORPH	DIAT	CV	HAL	CV	CV	B	B	HALICLONA	B	B	B	B	B	PETRO	DIAT	B	CV	B	B	B	SC	CV	CV	B	B	B	B	
Q13	10	G	PORPH	CV	PP	PP	CV	CV	HALICHOND	B	B	B	B	B	B	B	R	DIAT	B	CV	CV	CV	B	CV	B	B	B	B	B	B	
Q13	10	H	R	B	B	CV	CV	B	B	B	B	B	B	B	B	B	CV	HAL	B	CV	SMC	B	B	B	B	B	SMC	B	B	B	
Q13	10	I	R	DIAT	CV	B	CV	CV	CV	CV	B	B	PP	B	B	B	R	IRR	B	SMC	CV	B	B	B	B	B	SMC	B	B	B	
Q13	10	J	R	CV	CV	HAL	CV	CV	CV	CV	B	B	B	B	B	SMC	SMC	DIAT	B	B	CV	B	B	B	B	B	B	B	B	B	
Q14	1	A	SC	SC	SC	SC	CV	SMC	SMC	B	SC	SC	B	B	B	B	B	B	B	B	CV	SC	B	DIAT	R	PP	PORPH	MICRO	POST	POST	
Q14	1	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	R	SC	MT	PORPH	MICRO	POST	SC	
Q14	1	C	SC	SMC	B	CV	B	B	MICRO	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	PP	SMC	SMC	CAL	POST	B	
Q14	1	D	B	B	R	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SMC	B	SMC	B	B	B	
Q14	1	E	SC	SMC	B	B	B	MT	B	B	B	B	B	B	B	B	B	B	B	B	CV	B	B	BG	SC	PP	SC	B	B	B	
Q14	1	F	MT	B	MT	B	B	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	B	BG	SC	B	MT	B	B	B	
Q14	1	G	SC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	B	B	B	B	B	B	
Q14	1	H	SMC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	B	SMC	B	B	B	B	
Q14	1	I	MT	SC	SC	CV	B	B	B	B	B	B	B	B	B	SMC	B	B	B	B	B	PP	B	BG	B	B	B	B	B	B	
Q14	1	J	MT	MT	MT	MT	CV	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	B	B	B	B	B	
Q14	2	A	SMC	B	SC	SC	SMC	BG	B	B	B	B	B	B	B	B	B	PP	B	B	CV	SC	B	SC	R	PORPH	SC	MICRO	POST	POST	
Q14	2	B	SMC	B	SMC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	SC	SC	HAL	PP	PP	ALARIA	B	
Q14	2	C	MT	MT	SC	CV	MICRO	SC	B	B	B	B	B	B	SMC	B	B	B	B	B	B	B	B	BG	SC	MT	SC	MICRO	SC	CV	
Q14	2	D	MT	MT	SMC	B	B	B	B	B	B	B	B	B	B	SMC	B	B	B	B	B	B	B	BG	HAL	MT	MT	SC	HAL	B	
Q14	2	E	SMC	SMC	SMC	B	B	B	B	B	B	SMC	B	B	B	B	B	B	B	B	B	B	B	BG	R	BG	SC	B	B	B	
Q14	2	F	SC	CV	SC	CV	B	B	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	SC	HAL	SC	B	HALICLONA	SC	B	
Q14	2	G	MT	SMC	SMC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	B	B	B	PP	B	
Q14	2	H	MT	B	SMC	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	B	B	B	BG	SMC	SMC	B	B	B	SMC	
Q14	2	I	B	SC	B	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	B	B	SMC	PORPH	B	B	B	B	B	B	
Q14	2	J	SC	SC	SC	SC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SMC	B	B	B	B	B	
Q14	3	A	MT	SC	SC	SC	SC	ENDO	B	CV	SC	SMC	B	ENDO	B	B	B	B	B	B	MICRO	B	B	CV	R	SC	PORPH	HAL	IRR	SC	
Q14	3	B	SMC	B	B	CV	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	MICRO	HAL	MASTO	PORPH	POST	
Q14	3	C	SMC	MT	B	SC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	SMC	SMC	HAL	PROPH	SC	
Q14	3	D	MT	MT	MT	MT	SMC	MT	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	SC	SC	HAL	HAL	CV	
Q14	3	E	MT	MT	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	SC	SC	SC	SC	SC	SC	
Q14	3	F	MT	SMC	B	B	B	B	B	B	B	B	B	B	B	B	SMC	SMC	B	B	B	B	B	PORPH	SC	SC	B	B	B	B	
Q14	3	G	MT	SC	SMC	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	B	B	B	PORPH	SMC	SMC	B	B	B	B	
Q14	3	H	SC	MT	SMC	B	B	B	B	B	B	B	PP	B	B	B	B	B	B	B	B	B	B	BG	B	B	B	B	SMC	B	
Q14	3	I	SMC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	BG	B	B	B	B	B	B	
Q14	3	J	SMC	SC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	PP	B	BG	B	B	B	B	B	PP	
Q14	4	A	MT	B	SC	B	B	B	B	B	B	B	B	B	PP	PP	B	B	B	B	BG	B	B	SC	HAL	MT	PORPH	MICRO	MICRO	SC	
Q14	4	B	CV	CV	SC	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	R	HAL	PORPH	PORPH	HAL	IRR	POST	
